candidate_id,recommended_semantic,action,object,area_capability,value_type,allowed_or_range,official_primary_source_path,official_primary_type,official_primary_datatype,official_primary_unit,official_primary_description,official_auxiliary_source,source_group_key,raw_actuator_nodes,android_auxiliary_candidates,current_coverage_status,current_intent_ids,user_controllable,suspected_duplicate,recommend_add_to_understandable_space,complete_safety_contract
VCC-143,SET SEAT SideBolsterSupportRight,SET,SEAT,按官方路径区域归并,连续数值,0..100,Vehicle.Cabin.Seat.Row1.DriverSide.Backrest.SideBolsterSupportRight; Vehicle.Cabin.Seat.Row1.Middle.Backrest.SideBolsterSupportRight; Vehicle.Cabin.Seat.Row1.PassengerSide.Backrest.SideBolsterSupportRight; Vehicle.Cabin.Seat.Row2.DriverSide.Backrest.SideBolsterSupportRight; Vehicle.Cabin.Seat.Row2.Middle.Backrest.SideBolsterSupportRight; Vehicle.Cabin.Seat.Row2.PassengerSide.Backrest.SideBolsterSupportRight,actuator,float,percent,Side bolster support right. 0 = Minimum support (widest side bolster setting). 100 = Maximum support.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.Backrest.SideBolsterSupportRight,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
VCC-144,SET SEAT TopLumbarSupport,SET,SEAT,按官方路径区域归并,连续数值,0..100,Vehicle.Cabin.Seat.Row1.DriverSide.Backrest.TopLumbarSupport; Vehicle.Cabin.Seat.Row1.Middle.Backrest.TopLumbarSupport; Vehicle.Cabin.Seat.Row1.PassengerSide.Backrest.TopLumbarSupport; Vehicle.Cabin.Seat.Row2.DriverSide.Backrest.TopLumbarSupport; Vehicle.Cabin.Seat.Row2.Middle.Backrest.TopLumbarSupport; Vehicle.Cabin.Seat.Row2.PassengerSide.Backrest.TopLumbarSupport,actuator,float,percent,Top lumbar support (in/out position). 0 = Innermost position. 100 = Outermost position.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.Backrest.TopLumbarSupport,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
VCC-145,SET SEAT UpperShoulderSupport,SET,SEAT,按官方路径区域归并,连续数值,0..100,Vehicle.Cabin.Seat.Row1.DriverSide.Backrest.UpperShoulderSupport; Vehicle.Cabin.Seat.Row1.Middle.Backrest.UpperShoulderSupport; Vehicle.Cabin.Seat.Row1.PassengerSide.Backrest.UpperShoulderSupport; Vehicle.Cabin.Seat.Row2.DriverSide.Backrest.UpperShoulderSupport; Vehicle.Cabin.Seat.Row2.Middle.Backrest.UpperShoulderSupport; Vehicle.Cabin.Seat.Row2.PassengerSide.Backrest.UpperShoulderSupport,actuator,float,percent,Upper shoulder support. 0 = Minimum support (widest side bolster setting). 100 = Maximum support.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.Backrest.UpperShoulderSupport,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
VCC-146,SET SEAT Angle,SET,SEAT,按官方路径区域归并,连续数值,,Vehicle.Cabin.Seat.Row1.DriverSide.Headrest.Angle; Vehicle.Cabin.Seat.Row1.Middle.Headrest.Angle; Vehicle.Cabin.Seat.Row1.PassengerSide.Headrest.Angle; Vehicle.Cabin.Seat.Row2.DriverSide.Headrest.Angle; Vehicle.Cabin.Seat.Row2.Middle.Headrest.Angle; Vehicle.Cabin.Seat.Row2.PassengerSide.Headrest.Angle,actuator,float,degrees,"Headrest angle, relative to backrest, 0 degrees if parallel to backrest, Positive degrees = tilted forward.",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.Headrest.Angle,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
VCC-147,SET SEAT Height,SET,SEAT,按官方路径区域归并,连续数值,0,Vehicle.Cabin.Seat.Row1.DriverSide.Headrest.Height; Vehicle.Cabin.Seat.Row1.Middle.Headrest.Height; Vehicle.Cabin.Seat.Row1.PassengerSide.Headrest.Height; Vehicle.Cabin.Seat.Row2.DriverSide.Headrest.Height; Vehicle.Cabin.Seat.Row2.Middle.Headrest.Height; Vehicle.Cabin.Seat.Row2.PassengerSide.Headrest.Height,actuator,uint8,mm,Position of headrest relative to movable range of the head rest. 0 = Bottommost position supported.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.Headrest.Height,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
VCC-148,SET SEAT HeatingCooling,SET,SEAT,按官方路径区域归并,连续数值,-100..100,Vehicle.Cabin.Seat.Row1.DriverSide.HeatingCooling; Vehicle.Cabin.Seat.Row1.Middle.HeatingCooling; Vehicle.Cabin.Seat.Row1.PassengerSide.HeatingCooling; Vehicle.Cabin.Seat.Row2.DriverSide.HeatingCooling; Vehicle.Cabin.Seat.Row2.Middle.HeatingCooling; Vehicle.Cabin.Seat.Row2.PassengerSide.HeatingCooling,actuator,int8,percent,"Heating or Cooling requsted for the Item. -100 = Maximum cooling, 0 = Heating/cooling deactivated, 100 = Maximum heating.",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.HeatingCooling,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
VCC-149,SET SEAT Height,SET,SEAT,按官方路径区域归并,连续数值,0,Vehicle.Cabin.Seat.Row1.DriverSide.Height; Vehicle.Cabin.Seat.Row1.Middle.Height; Vehicle.Cabin.Seat.Row1.PassengerSide.Height; Vehicle.Cabin.Seat.Row2.DriverSide.Height; Vehicle.Cabin.Seat.Row2.Middle.Height; Vehicle.Cabin.Seat.Row2.PassengerSide.Height,actuator,uint16,mm,Seat position on vehicle z-axis. Position is relative within available movable range of the seating. 0 = Lowermost position supported.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.Height,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
VCC-150,SET SEAT Level,SET,SEAT,按官方路径区域归并,连续数值,0..100,Vehicle.Cabin.Seat.Row1.DriverSide.Massage.Level; Vehicle.Cabin.Seat.Row1.Middle.Massage.Level; Vehicle.Cabin.Seat.Row1.PassengerSide.Massage.Level; Vehicle.Cabin.Seat.Row2.DriverSide.Massage.Level; Vehicle.Cabin.Seat.Row2.Middle.Massage.Level; Vehicle.Cabin.Seat.Row2.PassengerSide.Massage.Level,actuator,uint8,percent,Seat massage level. 0 = off. 100 = max massage.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.Massage.Level,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,疑似重复,FRAGRANCE_SET_LEVEL; SEAT_HEATING_SET_LEVEL; SEAT_MASSAGE_SET_LEVEL; SEAT_VENTILATION_SET_LEVEL,是,是,是,否/待审
VCC-151,SET_MODE SEAT TypeActive,SET_MODE,SEAT,按官方路径区域归并,枚举,,Vehicle.Cabin.Seat.Row1.DriverSide.Massage.TypeActive; Vehicle.Cabin.Seat.Row1.Middle.Massage.TypeActive; Vehicle.Cabin.Seat.Row1.PassengerSide.Massage.TypeActive; Vehicle.Cabin.Seat.Row2.DriverSide.Massage.TypeActive; Vehicle.Cabin.Seat.Row2.Middle.Massage.TypeActive; Vehicle.Cabin.Seat.Row2.PassengerSide.Massage.TypeActive,actuator,string,,Type of massage active.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.Massage.TypeActive,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
VCC-152,SET SEAT FanSpeed,SET,SEAT,按官方路径区域归并,连续数值,0..100,Vehicle.Cabin.Seat.Row1.DriverSide.NeckScarf.FanSpeed; Vehicle.Cabin.Seat.Row1.Middle.NeckScarf.FanSpeed; Vehicle.Cabin.Seat.Row1.PassengerSide.NeckScarf.FanSpeed; Vehicle.Cabin.Seat.Row2.DriverSide.NeckScarf.FanSpeed; Vehicle.Cabin.Seat.Row2.Middle.NeckScarf.FanSpeed; Vehicle.Cabin.Seat.Row2.PassengerSide.NeckScarf.FanSpeed,actuator,uint8,percent,Speed of the fan.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.NeckScarf.FanSpeed,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,已覆盖-正式,CRUISE_SET_SPEED,是,否,保持现有映射,是
VCC-153,SET SEAT HeatingCooling,SET,SEAT,按官方路径区域归并,连续数值,-100..100,Vehicle.Cabin.Seat.Row1.DriverSide.NeckScarf.HeatingCooling; Vehicle.Cabin.Seat.Row1.Middle.NeckScarf.HeatingCooling; Vehicle.Cabin.Seat.Row1.PassengerSide.NeckScarf.HeatingCooling; Vehicle.Cabin.Seat.Row2.DriverSide.NeckScarf.HeatingCooling; Vehicle.Cabin.Seat.Row2.Middle.NeckScarf.HeatingCooling; Vehicle.Cabin.Seat.Row2.PassengerSide.NeckScarf.HeatingCooling,actuator,int8,percent,"Heating or Cooling requsted for the Item. -100 = Maximum cooling, 0 = Heating/cooling deactivated, 100 = Maximum heating.",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.NeckScarf.HeatingCooling,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
